card_id	deck	kind	source_chapter	prompt_language	answer_language	prompt	accepted_answers	distractors	explanation	lexical_ids	grammar_ids	geographic_ids	provenance_path	provenance_locator	provenance_evidence	examples	tags
ko-core/chapter-006-010/ko-noun-bojo-won-assistant/target-to-source	Chapter 6-10	vocabulary	6	ko	en	보조원	"[""assistant""]"	[]		"[""ko.noun.bojo-won"", ""ko.noun.bojo-won.assistant""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 2	보조원이에요.	"[""보조원이에요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-noun-bojo-won-assistant/source-to-target	Chapter 6-10	vocabulary	6	en	ko	assistant	"[""보조원""]"	[]		"[""ko.noun.bojo-won"", ""ko.noun.bojo-won.assistant""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 2	보조원이에요.	"[""보조원이에요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-noun-yori-cooking/target-to-source	Chapter 6-10	vocabulary	6	ko	en	요리	"[""cooking""]"	[]		"[""ko.noun.yori"", ""ko.noun.yori.cooking""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 4	취미는 요리예요.	"[""취미는 요리예요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-noun-yori-cooking/source-to-target	Chapter 6-10	vocabulary	6	en	ko	cooking	"[""요리""]"	[]		"[""ko.noun.yori"", ""ko.noun.yori.cooking""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 4	취미는 요리예요.	"[""취미는 요리예요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-noun-yorichaek-cookbook/target-to-source	Chapter 6-10	vocabulary	6	ko	en	요리책	"[""cookbook""]"	[]		"[""ko.noun.yorichaek"", ""ko.noun.yorichaek.cookbook""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 6	이것은 요리책이에요.	"[""이것은 요리책이에요."", ""저는 요리책 봐요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-noun-yorichaek-cookbook/source-to-target	Chapter 6-10	vocabulary	6	en	ko	cookbook	"[""요리책""]"	[]		"[""ko.noun.yorichaek"", ""ko.noun.yorichaek.cookbook""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 6	이것은 요리책이에요.	"[""이것은 요리책이에요."", ""저는 요리책 봐요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-noun-apchima-apron/target-to-source	Chapter 6-10	vocabulary	6	ko	en	앞치마	"[""apron""]"	[]		"[""ko.noun.apchima"", ""ko.noun.apchima.apron""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 7	이것은 앞치마예요.	"[""이것은 앞치마예요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-noun-apchima-apron/source-to-target	Chapter 6-10	vocabulary	6	en	ko	apron	"[""앞치마""]"	[]		"[""ko.noun.apchima"", ""ko.noun.apchima.apron""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 7	이것은 앞치마예요.	"[""이것은 앞치마예요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-noun-dojagi-ceramic-object/target-to-source	Chapter 6-10	vocabulary	6	ko	en	도자기	"[""pottery; ceramic object""]"	[]		"[""ko.noun.dojagi"", ""ko.noun.dojagi.ceramic-object""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 8	그것은 도자기예요.	"[""그것은 도자기예요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-noun-dojagi-ceramic-object/source-to-target	Chapter 6-10	vocabulary	6	en	ko	pottery; ceramic object	"[""도자기""]"	[]		"[""ko.noun.dojagi"", ""ko.noun.dojagi.ceramic-object""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 8	그것은 도자기예요.	"[""그것은 도자기예요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-noun-seonmul-gift/target-to-source	Chapter 6-10	vocabulary	6	ko	en	선물	"[""gift; present""]"	[]		"[""ko.noun.seonmul"", ""ko.noun.seonmul.gift""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 10	선물이에요.	"[""선물이에요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-noun-seonmul-gift/source-to-target	Chapter 6-10	vocabulary	6	en	ko	gift; present	"[""선물""]"	[]		"[""ko.noun.seonmul"", ""ko.noun.seonmul.gift""]"	[]	[]	units/korean-core/chapter-006-doyuns-cooking-bag/chapter.md	Narrative > line 10	선물이에요.	"[""선물이에요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-noun-kimchi-kimchi/target-to-source	Chapter 6-10	vocabulary	7	ko	en	김치	"[""kimchi""]"	[]		"[""ko.noun.kimchi"", ""ko.noun.kimchi.kimchi""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 1	김치 좋아해요?	"[""김치 좋아해요?"", ""네, 김치 좋아해요."", ""김치는 있어요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-noun-kimchi-kimchi/source-to-target	Chapter 6-10	vocabulary	7	en	ko	kimchi	"[""김치""]"	[]		"[""ko.noun.kimchi"", ""ko.noun.kimchi.kimchi""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 1	김치 좋아해요?	"[""김치 좋아해요?"", ""네, 김치 좋아해요."", ""김치는 있어요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-verb-joahada-like/target-to-source	Chapter 6-10	vocabulary	7	ko	en	좋아하다	"[""like""]"	[]		"[""ko.verb.joahada"", ""ko.verb.joahada.like""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 1	김치 좋아해요?	"[""김치 좋아해요?"", ""네, 김치 좋아해요."", ""볶음밥 좋아해요?""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-verb-joahada-like/source-to-target	Chapter 6-10	vocabulary	7	en	ko	like	"[""좋아하다""]"	[]		"[""ko.verb.joahada"", ""ko.verb.joahada.like""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 1	김치 좋아해요?	"[""김치 좋아해요?"", ""네, 김치 좋아해요."", ""볶음밥 좋아해요?""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-noun-bokkeumbap-fried-rice/target-to-source	Chapter 6-10	vocabulary	7	ko	en	볶음밥	"[""fried rice""]"	[]		"[""ko.noun.bokkeumbap"", ""ko.noun.bokkeumbap.fried-rice""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 3	볶음밥 좋아해요?	"[""볶음밥 좋아해요?"", ""네, 볶음밥 좋아해요."", ""볶음밥 먹어요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-noun-bokkeumbap-fried-rice/source-to-target	Chapter 6-10	vocabulary	7	en	ko	fried rice	"[""볶음밥""]"	[]		"[""ko.noun.bokkeumbap"", ""ko.noun.bokkeumbap.fried-rice""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 3	볶음밥 좋아해요?	"[""볶음밥 좋아해요?"", ""네, 볶음밥 좋아해요."", ""볶음밥 먹어요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-noun-kimchibokkeumbap-kimchi-fried-rice/target-to-source	Chapter 6-10	vocabulary	7	ko	en	김치볶음밥	"[""kimchi fried rice""]"	[]		"[""ko.noun.kimchibokkeumbap"", ""ko.noun.kimchibokkeumbap.kimchi-fried-rice""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 5	이것은 김치볶음밥이에요.	"[""이것은 김치볶음밥이에요."", ""김치볶음밥 만들어요?"", ""네, 김치볶음밥 만들어요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-noun-kimchibokkeumbap-kimchi-fried-rice/source-to-target	Chapter 6-10	vocabulary	7	en	ko	kimchi fried rice	"[""김치볶음밥""]"	[]		"[""ko.noun.kimchibokkeumbap"", ""ko.noun.kimchibokkeumbap.kimchi-fried-rice""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 5	이것은 김치볶음밥이에요.	"[""이것은 김치볶음밥이에요."", ""김치볶음밥 만들어요?"", ""네, 김치볶음밥 만들어요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-adjective-jota-be-good/target-to-source	Chapter 6-10	vocabulary	7	ko	en	좋다	"[""be good""]"	[]		"[""ko.adjective.jota"", ""ko.adjective.jota.be-good""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 6	좋아요.	"[""좋아요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-adjective-jota-be-good/source-to-target	Chapter 6-10	vocabulary	7	en	ko	be good	"[""좋다""]"	[]		"[""ko.adjective.jota"", ""ko.adjective.jota.be-good""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 6	좋아요.	"[""좋아요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-noun-dalgyal-egg/target-to-source	Chapter 6-10	vocabulary	7	ko	en	달걀	"[""egg""]"	[]		"[""ko.noun.dalgyal"", ""ko.noun.dalgyal.egg""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 7	달걀 좋아해요?	"[""달걀 좋아해요?"", ""네, 달걀 좋아해요."", ""달걀은 없어요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-noun-dalgyal-egg/source-to-target	Chapter 6-10	vocabulary	7	en	ko	egg	"[""달걀""]"	[]		"[""ko.noun.dalgyal"", ""ko.noun.dalgyal.egg""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 7	달걀 좋아해요?	"[""달걀 좋아해요?"", ""네, 달걀 좋아해요."", ""달걀은 없어요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-verb-mandeulda-make/target-to-source	Chapter 6-10	vocabulary	7	ko	en	만들다	"[""make""]"	[]		"[""ko.verb.mandeulda"", ""ko.verb.mandeulda.make""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 9	김치볶음밥 만들어요?	"[""김치볶음밥 만들어요?"", ""네, 김치볶음밥 만들어요."", ""김치볶음밥 만들어요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
ko-core/chapter-006-010/ko-verb-mandeulda-make/source-to-target	Chapter 6-10	vocabulary	7	en	ko	make	"[""만들다""]"	[]		"[""ko.verb.mandeulda"", ""ko.verb.mandeulda.make""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 9	김치볶음밥 만들어요?	"[""김치볶음밥 만들어요?"", ""네, 김치볶음밥 만들어요."", ""김치볶음밥 만들어요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""source-to-target""]"
ko-core/chapter-006-010/ko-verb-meokda-eat/target-to-source	Chapter 6-10	vocabulary	7	ko	en	먹다	"[""eat""]"	[]		"[""ko.verb.meokda"", ""ko.verb.meokda.eat""]"	[]	[]	units/korean-core/chapter-007-choosing-something-to-cook/chapter.md	Dialogue > line 11	볶음밥 먹어요.	"[""볶음밥 먹어요.""]"	"[""korean"", ""reading"", ""chapter-006-010"", ""target-to-source""]"
